id,year,hhi
"6370590",2011,10000
"6370590",2012,7832.412
"6370590",2013,7832.412
"6370590",2014,7832.412
"6370590",2015,7858.417
"6370590",2016,7858.417
"6370590",2017,7592.983
"6370590",2018,7620.197
"6370590",2019,7620.197
"6370590",2020,6728.365
"6370590",2021,6554.609
"6370590",2022,6543.21
"6370590",2023,6554.609
"6370590",2024,6554.609
"6370590",2025,6554.609
"6370595",2000,5760.584
"6370595",2001,5760.584
"6370595",2002,5767.834
"6370595",2003,5927.05
"6370595",2004,6043.853
"6370595",2005,6287.545
"6370595",2006,6287.545
"6370595",2007,5872.224
"6370595",2008,6161.617
"6370595",2009,5618.555
"6370595",2010,5531.001
"6370595",2011,5599.649
"6370595",2012,5586.17
"6370595",2013,5586.17
"6370595",2014,5553.574
"6370595",2015,5279.59
"6370595",2016,5272.662
"6370595",2017,5423.646
"6370595",2018,5423.646
"6370595",2019,5423.646
"6370595",2020,5433.19
"6370595",2021,5401.525
"6370595",2022,5432.572
"6370595",2023,5802.872
"6370595",2024,5802.872
"6370595",2025,5802.872
"6370600",2000,4101.668
"6370600",2001,4183.809
"6370600",2002,4358.85
"6370600",2003,4710.879
"6370600",2004,4526.458
"6370600",2005,4647.708
"6370600",2006,4620.101
"6370600",2007,4658.557
"6370600",2008,4720.967
"6370600",2009,4711.517
"6370600",2010,4711.517
"6370600",2011,4648.751
"6370600",2012,4648.751
"6370600",2013,4648.751
"6370600",2014,5321.713
"6370600",2015,5321.713
"6370600",2016,5392.558
"6370600",2017,5341.519
"6370600",2018,10000
"6370600",2019,10000
"6370600",2020,10000
"6370600",2021,10000
"6370600",2022,10000
"6370600",2023,10000
"6370600",2024,10000
"6370600",2025,10000
"6370610",2000,2875.502
"6370610",2001,2991.238
"6370610",2002,3098.349
"6370610",2003,3211.979
"6370610",2004,3124.294
"6370610",2005,3258.601
"6370610",2006,3338.958
"6370610",2007,3355.75
"6370610",2008,4367.22
"6370610",2009,4466.401
"6370610",2010,4504.944
"6370610",2011,4427.505
"6370610",2012,4427.505
"6370610",2013,4427.505
"6370610",2014,5013.163
"6370610",2015,5031.541
"6370610",2016,5097.485
"6370610",2017,5055.406
"6370610",2018,9170.21
"6370610",2019,9180.869
"6370610",2020,9138.624
"6370610",2021,9153.181
"6370610",2022,9157.25
"6370610",2023,9300.223
"6370610",2024,9300.223
"6370610",2025,9300.223
"6370640",2000,6891.865
"6370640",2001,6483.575
"6370640",2002,6738.987
"6370640",2003,6899.981
"6370640",2004,6979.08
"6370640",2005,7154.579
"6370640",2006,7069.252
"6370640",2007,7228.821
"6370640",2008,7299.511
"6370640",2009,7390.585
"6370640",2010,7366.874
"6370640",2011,7083.801
"6370640",2012,7154.579
"6370640",2013,7436.81
"6370640",2014,7206.709
"6370640",2015,7206.709
"6370640",2016,7960.78
"6370640",2017,6659.795
"6370640",2018,7011.862
"6370640",2019,7104.354
"6370640",2020,6678.517
"6370640",2021,6904.602
"6370640",2022,7458.053
"6370640",2023,7148.417
"6370640",2024,7148.417
"6370640",2025,7148.417
"6370660",2000,9150.617
"6370660",2001,9150.617
"6370660",2002,9175.089
"6370660",2003,9168.242
"6370660",2004,10000
"6370660",2005,10000
"6370660",2006,10000
"6370660",2007,10000
"6370660",2008,10000
"6370660",2009,10000
"6370660",2010,10000
"6370660",2011,10000
"6370660",2012,10000
"6370660",2013,10000
"6370660",2014,10000
"6370660",2015,10000
"6370660",2016,10000
"6370660",2017,10000
"6370660",2018,10000
"6370660",2019,10000
"6370660",2020,10000
"6370660",2021,10000
"6370660",2022,10000
"6370660",2023,10000
"6370660",2024,10000
"6370660",2025,10000
"6370665",2000,4006.201
"6370665",2001,5883.218
"6370665",2002,5353.926
"6370665",2003,5775.941
"6370665",2004,6095.519
"6370665",2005,5957.031
"6370665",2006,5957.031
"6370665",2007,5957.031
"6370665",2008,5671.013
"6370665",2009,5671.013
"6370665",2010,5671.013
"6370665",2011,5671.013
"6370665",2012,5671.013
"6370665",2013,5671.013
"6370665",2014,5671.013
"6370665",2015,5671.013
"6370665",2016,5671.013
"6370665",2017,5671.013
"6370665",2018,5671.013
"6370665",2019,5671.013
"6370665",2020,5671.013
"6370665",2021,5671.013
"6370665",2022,7195.529
"6370665",2023,6170.656
"6370665",2024,6170.656
"6370665",2025,6170.656
"6370670",2000,10000
"6370670",2001,10000
"6370670",2002,10000
"6370670",2003,10000
"6370670",2004,10000
"6370670",2005,10000
"6370670",2006,10000
"6370670",2007,10000
"6370670",2008,10000
"6370670",2009,10000
"6370670",2010,10000
"6370670",2011,10000
"6370670",2012,10000
"6370670",2013,10000
"6370670",2014,10000
"6370670",2015,10000
"6370670",2016,10000
"6370670",2017,10000
"6370670",2018,10000
"6370670",2019,10000
"6370670",2020,10000
"6370670",2021,10000
"6370670",2022,10000
"6370670",2023,10000
"6370670",2024,10000
"6370670",2025,10000
"6370671",2000,5042.144
"6370671",2001,5017.186
"6370671",2002,4925.292
"6370671",2003,4864.192
"6370671",2004,4837.333
"6370671",2005,4654.656
"6370671",2006,4712.058
"6370671",2007,4727.43
"6370671",2008,4591.981
"6370671",2009,4458.551
"6370671",2010,4414.627
"6370671",2011,4558.696
"6370671",2012,4463.319
"6370671",2013,4431.227
"6370671",2014,4506.158
"6370671",2015,4783.222
"6370671",2016,4636.794
"6370671",2017,4625.15
"6370671",2018,4752.442
"6370671",2019,4589.562
"6370671",2020,4456.654
"6370671",2021,4209.493
"6370671",2022,4215.479
"6370671",2023,3985.74
"6370671",2024,3985.74
"6370671",2025,3985.74
"6370675",2000,5167.53
"6370675",2001,5168.248
"6370675",2002,5183.248
"6370675",2003,5195.786
"6370675",2004,5276.309
"6370675",2005,5393.113
"6370675",2006,5336.625
"6370675",2007,5270.232
"6370675",2008,5164.902
"6370675",2009,5250.098
"6370675",2010,5258.649
"6370675",2011,5339.135
"6370675",2012,5202.911
"6370675",2013,5309.343
"6370675",2014,5765.841
"6370675",2015,6070.444
"6370675",2016,5940.662
"6370675",2017,5940.662
"6370675",2018,6087.629
"6370677",2000,6076.711
"6370677",2001,6184.327
"6370677",2002,6259.251
"6370677",2003,6279.745
"6370677",2004,6279.745
"6380005",2000,2143.149
"6380005",2001,2098.331
"6380005",2002,2184.04
"6380005",2003,2245.215
"6380005",2004,2245.215
"6380005",2005,2245.215
"6380005",2006,2237.241
"6380005",2007,2237.241
"6380005",2008,2199.313
"6380005",2009,2445.475
"6380005",2010,2566.815
"6380005",2011,2933.818
"6380005",2012,4165.044
"6380005",2013,4165.044
"6380005",2014,5169.21
"6380005",2015,5196.2
"6380005",2016,5196.2
"6380005",2017,5196.2
"6380005",2018,5196.2
"6380005",2019,5089.808
"6380005",2020,5191.399
"6380005",2021,5189.264
"6380005",2022,5189.264
"6380005",2023,5178.683
"6380005",2024,5178.683
"6380005",2025,5178.683
"6380006",2000,4632.897
"6380006",2001,4632.897
"6380006",2002,4632.897
"6380006",2003,4262.37
"6380006",2004,4262.37
"6380006",2005,4386.263
"6380006",2006,3970.653
"6380006",2007,3579.409
"6380006",2008,5253.323
"6380006",2009,5577.267
"6380006",2010,5352.983
"6380006",2011,5352.983
"6380006",2012,5249.882
"6380006",2013,5229.539
"6380006",2014,5217.629
"6380006",2015,5323.855
"6380006",2016,5209.811
"6380006",2017,5570.222
"6380006",2018,5570.222
"6380006",2019,5570.222
"6380006",2020,5570.222
"6380006",2021,5570.222
"6380006",2022,5597.051
"6380006",2023,5487.468
"6380006",2024,5487.468
"6380006",2025,5487.468
"6380019",2000,8020.765
"6380019",2001,8428.501
"6380019",2002,8121.684
"6380019",2003,8121.684
"6380019",2004,8121.684
"6380019",2005,8121.684
"6380019",2006,8121.684
"6380019",2007,8292.974
"6380019",2008,8292.974
"6380019",2009,8408.265
"6380019",2010,8408.265
"6380019",2011,8408.265
"6380019",2012,8408.265
"6380019",2013,8878.854
"6380019",2014,8878.854
"6380019",2015,8798.081
"6380019",2016,9114.233
"6380019",2017,9114.233
"6380019",2018,9098.795
"6380019",2019,10000
"6380019",2020,10000
"6380019",2021,10000
"6380019",2022,10000
"6380019",2023,10000
"6380019",2024,10000
"6380019",2025,10000
"6380020",2000,3803.076
"6380020",2001,3811.967
"6380020",2002,3817.751
"6380020",2003,3797.994
"6380020",2004,4269.189
"6380020",2005,4269.189
"6380020",2006,4269.189
"6380020",2007,4269.189
"6380020",2008,4269.189
"6380020",2009,4327.498
"6380020",2010,4327.498
"6380020",2011,4327.498
"6380020",2012,4327.498
"6380020",2013,4327.498
"6380020",2014,4327.498
"6380020",2015,4327.498
"6380020",2016,4327.498
"6380020",2017,4327.498
"6380020",2018,4327.498
"6380020",2019,4327.498
"6380020",2020,4327.498
"6380020",2021,3955.918
"6380020",2022,3955.918
"6380020",2023,4240.791
"6380020",2024,4240.791
"6380020",2025,4240.791
"6380022",2000,5958.65
"6380022",2001,5958.65
"6380022",2002,5958.65
"6380022",2003,10000
"6380022",2004,10000
"6380022",2005,5225.841
"6380022",2006,5225.841
"6380022",2007,5225.841
"6380022",2008,5053.508
"6380022",2009,5053.508
"6380022",2010,5053.508
"6380022",2011,5053.508
"6380022",2012,10000
"6380022",2013,10000
"6380022",2014,10000
"6380022",2015,10000
"6380022",2016,10000
"6380022",2017,10000
"6380022",2018,10000
"6380022",2019,10000
"6380022",2020,10000
"6380022",2021,10000
"6380022",2022,10000
"6380022",2023,10000
"6380022",2024,10000
"6380022",2025,10000
"6380024",2005,6430.503
"6380024",2006,6424.709
"6380024",2007,6273.474
"6380024",2008,5957.651
"6380024",2009,5445.745
"6380024",2010,5445.745
"6380024",2011,5445.745
"6380024",2012,5004.526
"6380024",2013,5004.024
"6380024",2014,5011.815
"6380024",2015,5005.367
"6380024",2016,5002.006
"6380024",2017,5006.621
"6380024",2018,5013.3
"6380024",2019,5013.3
"6380024",2020,5013.3
"6380024",2021,5013.3
"6380024",2022,5394.741
"6380024",2023,5394.741
"6380024",2024,5394.741
"6380024",2025,5394.741
"6380025",2000,3574.791
"6380025",2001,4201
"6380025",2002,4200.382
"6380025",2003,4174.157
"6380025",2004,4149.511
"6380025",2005,4149.511
"6380025",2006,4169.626
"6380025",2007,4169.626
"6380025",2008,4169.626
"6380025",2009,4484.72
"6380025",2010,4631.843
"6380025",2011,6331.501
"6380025",2012,6331.501
"6380025",2013,6246.544
"6380025",2014,6246.544
"6380025",2015,6253.451
"6380025",2016,6246.544
"6380025",2017,5973.984
"6380025",2018,6019.33
"6380025",2019,5947.245
"6380025",2020,5970.177
"6380025",2021,5900.93
"6380025",2022,5814.563
"6380025",2023,6108.076
"6380025",2024,6108.076
"6380025",2025,6108.076
"6380030",2000,7199.372
"6380030",2001,7199.372
"6380030",2002,7199.372
"6380030",2003,7535.981
"6380030",2004,7535.981
"6380030",2005,8132.407
"6380030",2006,7180.491
"6380030",2007,6051.402
"6380030",2008,5206.557
"6380030",2009,5206.557
"6380030",2010,5206.557
"6380030",2011,5009.054
"6380030",2012,5009.054
"6380030",2013,5009.054
"6380030",2014,5009.054
"6380030",2015,5014.453
"6380030",2016,5014.453
"6380030",2017,5014.453
"6380030",2018,5014.453
"6380030",2019,5011.782
"6380030",2020,5011.782
"6380030",2021,5011.782
"6380030",2022,5011.782
"6380030",2023,5011.782
"6380030",2024,5011.782
"6380030",2025,5011.782
"6380037",2005,3343.853
"6380037",2006,3100.557
"6380037",2007,3298.932
"6380037",2008,3306.219
"6380037",2009,3293.617
"6380037",2010,3235.057
"6380037",2011,3226.31
"6380037",2012,3227.997
"6380037",2013,3049.674
"6380037",2014,3141.969
"6380037",2015,3260.566
"6380037",2016,3245.587
"6380037",2017,3357.224
"6380037",2018,3378.551
"6380037",2019,3378.551
"6380037",2020,3304.351
"6380037",2021,3706.714
"6380037",2022,3726.936
"6380037",2023,3708.294
"6380037",2024,3708.294
"6380037",2025,3708.294
"6380040",2000,3018.845
"6380040",2001,3019.531
"6380040",2002,3019.531
"6380040",2003,3049.732
"6380040",2004,3049.732
"6380040",2005,3060.031
"6380040",2006,3060.031
"6380040",2007,3060.031
"6380040",2008,3060.031
"6380040",2009,3257.725
"6380040",2010,3257.725
"6380040",2011,3215.829
"6380040",2012,3175.756
"6380040",2013,3175.756
"6380040",2014,3139.23
"6380040",2015,3129.939
"6380040",2016,3150.002
"6380040",2017,3371.479
"6380040",2018,3377.74
"6380040",2019,3380.606
"6380040",2020,3358.733
"6380040",2021,4973.116
"6380040",2022,5009.584
"6380040",2023,4640.865
"6380040",2024,4640.865
"6380040",2025,4640.865
"6380050",2000,5002.583
"6380050",2001,5002.22
"6380050",2002,5002.22
"6380050",2003,5002.22
"6380050",2004,5002.22
"6380050",2005,5318.744
"6380050",2006,5318.744
"6380050",2007,5318.744
"6380050",2008,5318.744
"6380050",2009,5756.173
"6380050",2010,5756.173
"6380050",2011,5685.348
"6380050",2012,5613.879
"6380050",2013,5613.879
"6380050",2014,5493.534
"6380050",2015,5462.635
"6380050",2016,5462.635
"6380050",2017,5534.272
"6380050",2018,5542.785
"6380050",2019,5551.274
"6380050",2020,5486.056
"6380050",2021,5571.925
"6380050",2022,5604.643
"6380050",2023,5111.007
"6380050",2024,5111.007
"6380050",2025,5111.007
"6380070",2000,3274.48
"6380070",2001,3724.977
"6380070",2002,3625.241
"6380080",2000,930.4908
"6380080",2001,981.7202
"6380080",2002,975.9702
"6380080",2003,989.7584
"6380080",2004,983.3461
"6380080",2005,979.7358
"6380080",2006,1025.771
"6380080",2007,1054.587
"6380080",2008,1054.774
"6380080",2009,1098.625
"6380080",2010,1098.209
"6380080",2011,1095.608
"6380080",2012,1283.672
"6380080",2013,1279.379
"6380080",2014,1292.55
"6380080",2015,1309.224
"6380080",2016,1571.805
"6380080",2017,1567.602
"6380080",2018,1869.244
"6380080",2019,2052.309
"6380080",2020,2026.402
"6380080",2021,2039.573
"6380080",2022,2075.824
"6380080",2023,2099.996
"6380080",2024,2099.996
"6380080",2025,2099.996
"6380110",2000,988.902
"6380110",2001,1047.114
"6380110",2002,1040.594
"6380110",2003,1056.237
"6380110",2004,1047.848
"6380110",2005,1043.565
"6380110",2006,1084.821
"6380110",2007,1116.76
"6380110",2008,1116.926
"6380110",2009,1156.353
"6380110",2010,1164.163
"6380110",2011,1161.203
"6380110",2012,1373.212
"6380110",2013,1370.68
"6380110",2014,1393.675
"6380110",2015,1414.142
"6380110",2016,1703.026
"6380110",2017,1756.274
"6380110",2018,2090.931
"6380110",2019,2164.657
"6380110",2020,2098.652
"6380110",2021,2114.145
"6380110",2022,2159.062
"6380130",2000,988.902
"6380130",2001,1047.114
"6380130",2002,1040.594
"6380130",2003,1056.237
"6380130",2004,1047.848
"6380130",2005,1043.565
"6380130",2006,1084.821
"6380130",2007,1116.76
"6380130",2008,1116.926
"6380130",2009,1156.353
"6380130",2010,1164.163
"6380130",2011,1161.203
"6380130",2012,1373.212
"6380130",2013,1370.68
"6380130",2014,1393.675
"6380130",2015,1414.142
"6380130",2016,1703.026
"6380130",2017,1756.274
"6380130",2018,2090.931
"6380130",2019,2164.657
"6380130",2020,2098.652
"6380130",2021,2114.145
"6380130",2022,2159.062
"6380130",2023,2178.579
"6380130",2024,2178.579
"6380130",2025,2178.579
"6380145",2000,1498.775
"6380145",2001,1693.825
"6380145",2002,1673.759
"6380145",2003,1827.117
"6380145",2004,1783.245
"6380145",2005,1782.869
"6380155",2000,1052.791
"6380171",2000,1009.393
"6380171",2001,1070.716
"6380171",2002,1086.535
"6380171",2003,1087.854
"6380171",2004,1078.753
"6380171",2005,1068.17
"6380171",2006,1087.363
"6380171",2007,1118.395
"6380171",2008,1113.798
"6380171",2009,1151.15
"6380171",2010,1176.822
"6380171",2011,1176.229
"6380171",2012,1306.752
"6380171",2013,1286.469
"6380171",2014,1302.575
"6380171",2015,1331.183
"6380171",2016,1579.552
"6380171",2017,1572.814
"6380171",2018,1897.401
"6380171",2019,2148.756
"6380171",2020,2129.431
"6380171",2021,2206.605
"6380171",2022,2200.438
"6380171",2023,2244.957
"6380171",2024,2244.957
"6380171",2025,2244.957
"6380180",2000,955.7813
"6380180",2001,1014.911
"6380180",2002,1017.815
"6380180",2003,1035.342
"6380180",2004,1027.79
"6380180",2005,1023.509
"6380180",2006,1071.489
"6380180",2007,1114.911
"6380180",2008,1116.647
"6380180",2009,1164.477
"6380180",2010,1163.401
"6380180",2011,1160.804
"6380180",2012,1297.282
"6380180",2013,1288.603
"6380180",2014,1298.957
"6380180",2015,1317.226
"6380180",2016,1579.009
"6380180",2017,1575.432
"6380180",2018,1913.714
"6380180",2019,2126.762
"6380180",2020,2092.038
"6380180",2021,2105.624
"6380180",2022,2149.336
"6380180",2023,2201.057
"6380180",2024,2201.057
"6380180",2025,2201.057
"6380200",2000,1022.017
"6380200",2001,1091.829
"6380200",2002,1103.518
"6380200",2003,1087.854
"6380200",2004,1078.753
"6380200",2005,1080.063
"6380200",2006,1098.416
"6380200",2007,1130.629
"6380200",2008,1127.152
"6380200",2009,1165.782
"6380200",2010,1191.089
"6380200",2011,1189.419
"6380200",2012,1324.976
"6380200",2013,1304.111
"6380200",2014,1317.537
"6380200",2015,1346.871
"6380200",2016,1601.275
"6380200",2017,1594.333
"6380200",2018,1877.674
"6380200",2019,2130.657
"6380200",2020,2109.948
"6380200",2021,2191.77
"6380200",2022,2185.806
"6380200",2023,2219.396
"6380200",2024,2219.396
"6380200",2025,2219.396
"6380254",2000,2439.885
"6380254",2001,2342.751
"6380254",2002,2342.073
"6380254",2003,2466.998
"6380254",2004,2414.369
"6380254",2005,2374.186
"6380254",2006,2521.096
"6380254",2007,2492.14
"6380254",2008,2454.528
"6380254",2009,2421.652
"6380254",2010,2461.99
"6380254",2011,2435.876
"6380254",2012,2366.66
"6380254",2013,2345.391
"6380254",2014,2329.384
"6380254",2015,2348.563
"6380254",2016,2378.526
"6380254",2017,2804.101
"6380254",2018,2801.15
"6380254",2019,2825.344
"6380254",2020,2825.344
"6380254",2021,2824.818
"6380254",2022,2823.929
"6380254",2023,2725.904
"6380254",2024,2725.904
"6380254",2025,2725.904
"6380260",2000,2439.885
"6380260",2001,2342.751
"6380260",2002,2342.073
"6380260",2003,2466.998
"6380260",2004,2414.369
"6380260",2005,2374.186
"6380260",2006,2521.096
"6380260",2007,2492.14
"6380260",2008,2454.528
"6380260",2009,2421.652
"6380260",2010,2461.99
"6380260",2011,2435.876
"6380260",2012,2366.66
"6380260",2013,2345.391
"6380260",2014,2329.384
"6380260",2015,2348.563
"6380260",2016,2378.526
"6380260",2017,2804.101
"6380260",2018,2801.15
"6380260",2019,2825.344
"6380260",2020,2825.344
"6380260",2021,2824.818
"6380260",2022,2823.929
"6380260",2023,2725.904
"6380260",2024,2725.904
"6380260",2025,2725.904
"6380265",2000,3054.392
"6380265",2001,2957.798
"6380265",2002,2935.473
"6380265",2003,3140.286
"6380265",2004,3081.504
"6380265",2005,3025.656
"6380265",2006,3147.327
"6380265",2007,3129.246
"6380265",2008,3122.201
"6380265",2009,3085.764
"6380265",2010,3129.027
"6380265",2011,3072.418
"6380265",2012,3002.484
"6380265",2013,2987.23
"6380265",2014,2967.925
"6380265",2015,3014.952
"6380265",2016,3053.603
"6380265",2017,3649.703
"6380265",2018,3682.873
"6380265",2019,3726.935
"6380265",2020,3726.935
"6380265",2021,3724.198
"6380265",2022,3718.493
"6380265",2023,3598.326
"6380265",2024,3598.326
"6380265",2025,3598.326
"6380270",2000,2439.885
"6380270",2001,2342.751
"6380270",2002,2342.073
"6380270",2003,2466.998
"6380270",2004,2414.369
"6380270",2005,2374.186
"6380270",2006,2521.096
"6380270",2007,2492.14
"6380270",2008,2454.528
"6380270",2009,2421.652
"6380270",2010,2461.99
"6380270",2011,2435.876
"6380270",2012,2366.66
"6380270",2013,2345.391
"6380270",2014,2329.384
"6380270",2015,2348.563
"6380270",2016,2378.526
"6380270",2017,2804.101
"6380270",2018,2801.15
"6380270",2019,2825.344
"6380270",2020,2825.344
"6380270",2021,2824.818
"6380270",2022,2823.929
"6380270",2023,2725.904
"6380270",2024,2725.904
"6380270",2025,2725.904
"6380285",2000,5643.068
"6380285",2001,6074.679
"6380285",2002,5925.292
"6380285",2003,7568.091
"6380285",2004,7632.013
"6380285",2005,7854.796
"6380285",2006,9130.911
"6380285",2007,9184.278
"6380285",2008,9205.494
"6380285",2009,9211.859
"6380285",2010,9246.443
"6380285",2011,9243.159
"6380285",2012,9244.257
"6380285",2013,9243.159
"6380285",2014,9281.279
"6380285",2015,10000
"6380285",2016,10000
"6380285",2017,10000
"6380285",2018,10000
"6380285",2019,10000
"6380285",2020,10000
"6380285",2021,10000
"6380285",2022,10000
"6380285",2023,10000
"6380285",2024,10000
"6380285",2025,10000
"6380298",2000,2960.853
"6380298",2001,2987.552
"6380298",2002,2987.552
"6380298",2003,2960.853
"6380298",2004,2968.551
"6380298",2005,2968.551
"6380298",2006,2990.579
"6380298",2007,2990.579
"6380298",2008,2905.036
"6380298",2009,2905.036
"6380298",2010,2905.036
"6380298",2011,2839.448
"6380298",2012,2839.448
"6380298",2013,3033.481
"6380298",2014,3060.942
"6380298",2015,3060.942
"6380298",2016,3060.942
"6380298",2017,3165.422
"6380298",2018,3165.422
"6380298",2019,3287.623
"6380298",2020,3398.526
"6380298",2021,3349.261
"6380298",2022,3349.261
"6380298",2023,3349.261
"6380298",2024,3349.261
"6380298",2025,3349.261
"6380315",2000,3803.076
"6380315",2001,3811.967
"6380315",2002,3817.751
"6380315",2003,3797.994
"6380315",2004,4269.189
"6380315",2005,4269.189
"6380315",2006,4269.189
"6380315",2007,4269.189
"6380315",2008,4269.189
"6380315",2009,4327.498
"6380315",2010,4327.498
"6380315",2011,4327.498
"6380315",2012,4327.498
"6380315",2013,4327.498
"6380315",2014,4327.498
"6380315",2015,4327.498
"6380315",2016,4327.498
"6380315",2017,4327.498
"6380315",2018,4327.498
"6380315",2019,4327.498
"6380315",2020,4327.498
"6380315",2021,3955.918
"6380315",2022,3955.918
"6380315",2023,4240.791
"6380315",2024,4240.791
"6380315",2025,4240.791
"6380319",2000,4306.44
"6380319",2001,4303.924
"6380319",2002,4342.597
"6380319",2003,4332.565
"6380319",2004,4332.565
"6380319",2005,4332.565
"6380319",2006,4339.556
"6380319",2007,4339.556
"6380319",2008,4342.597
"6380319",2009,4342.597
"6380319",2010,4342.597
"6380319",2011,4342.597
"6380319",2012,4342.597
"6380319",2013,4433.224
"6380319",2014,5059.563
"6380319",2015,5056.055
"6380319",2016,5056.055
"6380319",2017,5067.604
"6380319",2018,5067.604
"6380319",2019,5151.229
"6380319",2020,5260.893
"6380319",2021,5260.893
"6380319",2022,5260.893
"6380319",2023,5260.893
"6380319",2024,5260.893
"6380319",2025,5260.893
"6380323",2000,4923.053
"6380323",2001,4923.053
"6380323",2002,4923.053
"6380323",2003,4923.053
"6380323",2004,4923.053
"6380323",2005,4524.321
"6380323",2006,5061.729
"6380323",2007,5061.729
"6380323",2008,5061.729
"6380323",2009,5061.729
"6380323",2010,5061.729
"6380323",2011,5061.729
"6380323",2012,5061.729
"6380323",2013,5061.729
"6380323",2014,4841.27
"6380323",2015,4841.27
"6380323",2016,4841.27
"6380323",2017,5555.556
"6380323",2018,10000
"6380323",2019,10000
"6380323",2020,10000
"6380323",2021,10000
"6380323",2022,10000
"6380323",2023,10000
"6380325",2000,6627.305
"6380325",2001,6213.183
"6380325",2002,6213.183
"6380325",2003,6213.183
"6380325",2004,6213.183
"6380325",2005,5877.385
"6380325",2006,5198.098
"6380325",2007,5395.293
"6380325",2008,5295.681
"6380325",2009,5141.436
"6380325",2010,4575.304
"6380325",2011,4575.304
"6380325",2012,4633.034
"6380325",2013,4559.502
"6380325",2014,4391.838
"6380325",2015,4440.233
"6380325",2016,4440.233
"6380325",2017,4440.233
"6380325",2018,4407.088
"6380325",2019,4370.176
"6380325",2020,4307.846
"6380325",2021,4445.295
"6380325",2022,4370.333
"6380325",2023,4283.466
"6380325",2024,4283.466
"6380325",2025,4283.466
"6380338",2000,5191.281
"6380338",2001,5242.468
"6380338",2002,5790.799
"6380338",2003,5692.629
"6380338",2004,5692.629
"6380338",2005,5441.211
"6380338",2006,5328.241
"6380338",2007,5328.241
"6380338",2008,5328.241
"6380338",2009,5272.222
"6380338",2010,5272.222
"6380338",2011,5272.222
"6380338",2012,5287.771
"6380338",2013,5287.771
"6380338",2014,5209.085
"6380338",2015,5414.663
"6380338",2016,5476.075
"6380338",2017,5338.041
"6380338",2018,5462.528
"6380338",2019,5462.528
"6380338",2020,5659.65
"6380338",2021,5659.65
"6380338",2022,5659.65
"6380338",2023,5659.65
"6380338",2024,5659.65
"6380338",2025,5659.65
"6380340",2000,10000
"6380340",2001,10000
"6380340",2002,10000
"6380340",2003,10000
"6380340",2004,10000
"6380340",2005,10000
"6380340",2006,10000
"6380340",2007,10000
"6380340",2008,10000
"6380340",2009,10000
"6380340",2010,10000
"6380340",2011,10000
"6380340",2012,10000
"6380340",2013,10000
"6380340",2014,10000
"6380340",2015,10000
"6380340",2016,10000
"6380340",2017,10000
"6380340",2018,10000
"6380340",2019,10000
"6380340",2020,10000
"6380340",2021,10000
"6380340",2022,10000
"6380340",2023,10000
"6380340",2024,10000
"6380340",2025,10000
"6380360",2000,5398.503
"6380360",2001,5398.503
"6380360",2002,5398.503
"6380360",2003,5398.503
"6380360",2004,5395.059
"6380360",2005,5395.059
"6380360",2006,5395.059
"6380360",2007,5395.059
"6380360",2008,5563.478
"6380360",2009,5563.478
"6380360",2010,5563.478
"6380360",2011,7106.802
"6380360",2012,6921.706
"6380360",2013,6921.706
"6380360",2014,6971.336
"6380360",2015,6971.336
"6380360",2016,7106.802
"6380360",2017,6943.945
"6380360",2018,6943.945
"6380360",2019,6938.412
"6380360",2020,6927.293
"6380360",2021,6954.955
"6380360",2022,6763.637
"6380360",2023,6763.637
"6380360",2024,6763.637
"6380360",2025,6763.637
"6380365",2000,5133.598
"6380365",2001,5133.598
"6380365",2002,4960.436
"6380365",2003,4752
"6380365",2004,4736.351
"6380365",2005,4736.351
"6380365",2006,4675.934
"6380365",2007,4675.934
"6380365",2008,4675.934
"6380365",2009,4772.297
"6380365",2010,4772.297
"6380365",2011,4319.527
"6380365",2012,4263.74
"6380365",2013,4263.74
"6380365",2014,4263.74
"6380365",2015,4272.573
"6380365",2016,4272.573
"6380365",2017,4261.539
"6380365",2018,4261.539
"6380365",2019,4261.539
"6380365",2020,4100.657
"6380365",2021,4100.657
"6380365",2022,4253.541
"6380365",2023,4285.492
"6380365",2024,4285.492
"6380365",2025,4285.492
"6380373",2000,5010.943
"6380373",2001,5010.943
"6380373",2002,5002.612
"6380373",2003,5002.612
"6380373",2004,5001.944
"6380373",2005,5001.944
"6380373",2006,5004.911
"6380373",2007,5004.911
"6380373",2008,5004.911
"6380373",2009,5205.351
"6380373",2010,5389.629
"6380373",2011,5389.629
"6380373",2012,5389.629
"6380373",2013,5428.827
"6380373",2014,5428.827
"6380373",2015,5428.827
"6380373",2016,5428.827
"6380373",2017,5669.918
"6380373",2018,5615.115
"6380373",2019,5688.992
"6380373",2020,5669.918
"6380373",2021,5728.396
"6380373",2022,5812.451
"6380373",2023,5812.451
"6380373",2024,5812.451
"6380373",2025,5812.451
"6380382",2000,3375.696
"6380382",2001,3375.696
"6380382",2002,3914.681
"6380382",2003,3914.681
"6380382",2004,3617.839
"6380382",2005,3571.511
"6380382",2006,3592.49
"6380382",2007,3494.655
"6380382",2008,3494.655
"6380382",2009,3494.655
"6380382",2010,3494.655
"6380382",2011,3487.829
"6380382",2012,3525.377
"6380382",2013,3427.833
"6380382",2014,3480.992
"6380382",2015,3480.992
"6380382",2016,3480.992
"6380382",2017,5626.712
"6380382",2018,5809.222
"6380382",2019,5918.367
"6380382",2020,6532.631
